Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,B08604,Daytime Population,id,Geographic Area Name
5133,1595,56.6,43.3,51181,68446,2321.312313,5336.312313,1400000US48091310501,"Census Tract 3105.01, Comal County, Texas"
7674,2819,63.4,36.5,65690,82813,3470.436527,7173.436527,1400000US48091310502,"Census Tract 3105.02, Comal County, Texas"
4730,2917,75,25.1,73816,86306,2139.062389,4370.062389,1400000US48091310503,"Census Tract 3105.03, Comal County, Texas"
3922,1689,53.3,46.7,75636,100845,1773.658074,3954.658074,1400000US48091310603,"Census Tract 3106.03, Comal County, Texas"
2929,1700,68,32,71602,87318,1324.590642,2891.590642,1400000US48091310604,"Census Tract 3106.04, Comal County, Texas"
3501,1628,54.5,45.5,50052,74270,1583.267954,3672.267954,1400000US48091310608,"Census Tract 3106.08, Comal County, Texas"
3341,1631,72.4,27.7,85170,89667,1510.910664,3502.910664,1400000US48091310609,"Census Tract 3106.09, Comal County, Texas"
2228,943,44.3,55.7,53818,54959,1007.575265,2174.575265,1400000US48091310610,"Census Tract 3106.10, Comal County, Texas"
3573,1514,55.6,44.4,78450,81699,1615.828735,4004.828735,1400000US48091310611,"Census Tract 3106.11, Comal County, Texas"
1942,1069,85.9,14.1,87361,99793,878.2366087,1734.236609,1400000US48091310612,"Census Tract 3106.12, Comal County, Texas"
3605,2125,70.5,29.6,79886,93104,1630.300193,3508.300193,1400000US48091310613,"Census Tract 3106.13, Comal County, Texas"
1488,835,53.8,46.1,91917,122809,672.922798,1525.922798,1400000US48091310614,"Census Tract 3106.14, Comal County, Texas"
5324,2073,77.1,22.8,105159,127397,2407.688828,5282.688828,1400000US48091310702,"Census Tract 3107.02, Comal County, Texas"
7503,2617,75.9,24.2,131719,149538,3393.104673,7316.104673,1400000US48091310703,"Census Tract 3107.03, Comal County, Texas"
2975,1007,73.5,26.6,93165,127127,1345.393363,2902.393363,1400000US48091310705,"Census Tract 3107.05, Comal County, Texas"
4692,1633,73.2,26.7,85083,124686,2121.877532,4725.877532,1400000US48091310706,"Census Tract 3107.06, Comal County, Texas"
3558,1427,82.1,17.8,101307,138097,1609.045239,4028.045239,1400000US48091310707,"Census Tract 3107.07, Comal County, Texas"
3173,1434,82.4,17.6,99248,122964,1434.935509,3357.935509,1400000US48091310708,"Census Tract 3107.08, Comal County, Texas"
6774,2503,79.1,20.9,128194,161975,3063.42677,6707.42677,1400000US48091310801,"Census Tract 3108.01, Comal County, Texas"
5242,2097,81.4,18.6,89033,112724,2370.605717,4879.605717,1400000US48091310803,"Census Tract 3108.03, Comal County, Texas"
5317,1879,55.6,44.4,72063,78899,2404.523197,5272.523197,1400000US48091310804,"Census Tract 3108.04, Comal County, Texas"
8663,2741,78.4,21.7,135063,165098,3917.695026,8980.695026,1400000US48091310901,"Census Tract 3109.01, Comal County, Texas"
5925,2153,83.8,16.1,128142,171956,2679.480899,6153.480899,1400000US48091310903,"Census Tract 3109.03, Comal County, Texas"
7577,3226,65.9,34.1,60150,76895,3426.56992,6790.56992,1400000US48091310904,"Census Tract 3109.04, Comal County, Texas"
3065,1080,72.2,27.8,129375,143277,1386.094339,3064.094339,1400000US48091310905,"Census Tract 3109.05, Comal County, Texas"
1921,1055,47.6,52.4,34688,48556,732.8254027,1770.825403,1400000US48093950101,"Census Tract 9501.01, Comanche County, Texas"
2394,1329,63,37,69643,81528,913.2660146,2298.266015,1400000US48093950102,"Census Tract 9501.02, Comanche County, Texas"
3315,1864,58.6,41.4,64231,74229,1264.610208,3246.610208,1400000US48093950200,"Census Tract 9502, Comanche County, Texas"
4311,2018,50.4,49.6,51685,56911,1644.565492,4060.565492,1400000US48093950300,"Census Tract 9503, Comanche County, Texas"
1656,1133,54.5,45.5,52589,66519,631.7328823,1595.732882,1400000US48093950400,"Census Tract 9504, Comanche County, Texas"
3018,1659,60.4,39.6,53333,68447,826,3064,1400000US48095950300,"Census Tract 9503, Concho County, Texas"
6194,2635,46.8,53.2,65472,87487,2504.0748,5733.0748,1400000US48097000100,"Census Tract 1, Cooke County, Texas"
4861,2220,57.3,42.7,83047,104160,1965.177204,4391.177204,1400000US48097000200,"Census Tract 2, Cooke County, Texas"
1673,731,38.8,61.2,40167,51189,676.3508459,1587.350846,1400000US48097000400,"Census Tract 4, Cooke County, Texas"
3425,1334,41.2,58.8,33870,46465,1384.639359,3529.639359,1400000US48097000500,"Census Tract 5, Cooke County, Texas"
5262,1929,43.7,56.3,52335,67258,2127.291184,4832.291184,1400000US48097000600,"Census Tract 6, Cooke County, Texas"
5042,2164,67.1,32.9,73942,100185,2038.350846,4957.350846,1400000US48097000701,"Census Tract 7.01, Cooke County, Texas"
2435,1099,67.5,32.6,89951,121847,984.4078362,2164.407836,1400000US48097000702,"Census Tract 7.02, Cooke County, Texas"
5051,2143,47.6,52.4,76184,96281,2041.989314,4637.989314,1400000US48097000900,"Census Tract 9, Cooke County, Texas"
6485,2731,42.8,57.2,49280,63388,2621.718611,5622.718611,1400000US48097001100,"Census Tract 11, Cooke County, Texas"
4929,2037,51.5,48.4,67704,81681,1320.16537,4271.16537,1400000US48099010101,"Census Tract 101.01, Coryell County, Texas"
3880,1871,61.5,38.6,64432,96980,1039.205039,3202.205039,1400000US48099010102,"Census Tract 101.02, Coryell County, Texas"
7918,14,17.6,82.4,-,47179,2120.728221,9981.728221,1400000US48099010201,"Census Tract 102.01, Coryell County, Texas"
4419,2010,56.9,43.1,51506,60578,1183.568831,4018.568831,1400000US48099010202,"Census Tract 102.02, Coryell County, Texas"
1993,663,57,43,47361,63120,533.7978459,2056.797846,1400000US48099010300,"Census Tract 103, Coryell County, Texas"
3583,1540,56.8,43.2,45789,65148,959.6576426,3087.657643,1400000US48099010400,"Census Tract 104, Coryell County, Texas"
1860,1247,70.7,29.3,47827,53789,498.1756113,1788.175611,1400000US48099010501,"Census Tract 105.01, Coryell County, Texas"
2566,1208,62,38,47217,54537,687.2680745,2466.268075,1400000US48099010502,"Census Tract 105.02, Coryell County, Texas"
6210,0,22.6,77.5,-,-,1663.263735,2407.263735,1400000US48099010503,"Census Tract 105.03, Coryell County, Texas"
1726,908,79.2,20.8,39313,47466,462.2855404,1632.28554,1400000US48099010504,"Census Tract 105.04, Coryell County, Texas"
4310,2057,59.6,40.4,40833,50843,1154.374669,3397.374669,1400000US48099010601,"Census Tract 106.01, Coryell County, Texas"
5943,2480,52.2,47.8,43527,56560,1591.751429,4825.751429,1400000US48099010603,"Census Tract 106.03, Coryell County, Texas"
7049,2303,56.8,43.2,73292,80403,1887.978432,5909.978432,1400000US48099010604,"Census Tract 106.04, Coryell County, Texas"
4053,1885,62,38,58336,67143,1085.540727,3302.540727,1400000US48099010701,"Census Tract 107.01, Coryell County, Texas"
2702,1438,53.9,46.1,44864,62761,723.6938181,2332.693818,1400000US48099010702,"Census Tract 107.02, Coryell County, Texas"
6113,2402,59,41,69549,77409,1637.283609,5128.283609,1400000US48099010802,"Census Tract 108.02, Coryell County, Texas"
2406,899,63.2,36.8,75368,84482,644.4142585,2022.414258,1400000US48099010803,"Census Tract 108.03, Coryell County, Texas"
3798,1917,50.5,49.5,39819,49407,1017.242458,3152.242458,1400000US48099010804,"Census Tract 108.04, Coryell County, Texas"
118,0,0,100,-,-,31.60468932,31.60468932,1400000US48099980000,"Census Tract 9800, Coryell County, Texas"
1624,1100,49.4,50.7,40250,55903,683,1601,1400000US48101950100,"Census Tract 9501, Cottle County, Texas"
4739,1684,39.3,60.7,54596,76800,2018,4692,1400000US48103950100,"Census Tract 9501, Crane County, Texas"
3393,1963,40.1,60,46695,54200,1686,3277,1400000US48105950100,"Census Tract 9501, Crockett County, Texas"
2113,1222,58.3,41.7,43045,80396,602.3500782,1814.350078,1400000US48107950100,"Census Tract 9501, Crosby County, Texas"
2071,1022,42.8,57.2,39052,45164,590.3771945,1719.377195,1400000US48107950200,"Census Tract 9502, Crosby County, Texas"
1569,665,43.9,56.2,50909,65091,447.2727273,1335.272727,1400000US48107950300,"Census Tract 9503, Crosby County, Texas"
2183,1037,26.2,73.7,34853,44721,1155,2433,1400000US48109950300,"Census Tract 9503, Culberson County, Texas"
1428,646,62.9,37.1,58594,90281,853.2260726,1576.226073,1400000US48111950100,"Census Tract 9501, Dallam County, Texas"
5844,2306,36.1,63.9,58987,83735,3491.773927,6557.773927,1400000US48111950300,"Census Tract 9503, Dallam County, Texas"
3985,1919,90,10,127625,181079,2444.753498,4186.753498,1400000US48113000100,"Census Tract 1, Dallas County, Texas"
2809,1360,95.7,4.2,156000,234441,1723.290483,2912.290483,1400000US48113000201,"Census Tract 2.01, Dallas County, Texas"
3876,2027,88.8,11.3,123571,163841,2377.883201,3675.883201,1400000US48113000202,"Census Tract 2.02, Dallas County, Texas"
4815,2335,86.9,13.1,86741,130143,2953.949333,5258.949333,1400000US48113000300,"Census Tract 3, Dallas County, Texas"
4645,2018,54.7,45.2,52347,59916,2849.65621,4910.65621,1400000US48113000401,"Census Tract 4.01, Dallas County, Texas"
2406,1508,57.2,42.8,41121,61944,1476.054433,2357.054433,1400000US48113000405,"Census Tract 4.05, Dallas County, Texas"
2039,1077,59.5,40.5,45987,68093,1250.903985,2110.903985,1400000US48113000407,"Census Tract 4.07, Dallas County, Texas"
2465,1623,86.1,13.9,75807,80063,1512.250282,2265.250282,1400000US48113000408,"Census Tract 4.08, Dallas County, Texas"
3560,2277,94.7,5.4,58547,59841,2184.020691,3237.020691,1400000US48113000409,"Census Tract 4.09, Dallas County, Texas"
5078,1584,36,64,39588,67831,3115.296929,5680.296929,1400000US48113000410,"Census Tract 4.10, Dallas County, Texas"
2063,1738,90.2,9.7,64387,76642,1265.62772,1422.62772,1400000US48113000501,"Census Tract 5.01, Dallas County, Texas"
2117,1752,94.7,5.3,110363,130585,1298.756124,1728.756124,1400000US48113000502,"Census Tract 5.02, Dallas County, Texas"
2007,1572,87.5,12.4,75924,89052,1231.272339,1345.272339,1400000US48113000503,"Census Tract 5.03, Dallas County, Texas"
2324,1948,91.9,8,97448,120162,1425.748339,2202.748339,1400000US48113000605,"Census Tract 6.05, Dallas County, Texas"
2838,2202,94.2,5.8,117639,212080,1741.081663,2789.081663,1400000US48113000606,"Census Tract 6.06, Dallas County, Texas"
2148,1610,93.7,6.2,90066,113629,1317.774282,1702.774282,1400000US48113000607,"Census Tract 6.07, Dallas County, Texas"
2456,1817,88.9,11.1,109559,164838,1506.728881,1963.728881,1400000US48113000608,"Census Tract 6.08, Dallas County, Texas"
1643,1091,76.5,23.5,75958,100748,1007.962358,1301.962358,1400000US48113000609,"Census Tract 6.09, Dallas County, Texas"
2573,1249,24.5,75.4,32293,44971,1578.507089,2678.507089,1400000US48113000610,"Census Tract 6.10, Dallas County, Texas"
1980,1582,65.2,34.8,53056,71294,1214.708137,1550.708137,1400000US48113000611,"Census Tract 6.11, Dallas County, Texas"
2851,2084,95.8,4.2,128388,159739,1749.057019,2359.057019,1400000US48113000703,"Census Tract 7.03, Dallas County, Texas"
3166,2408,95.5,4.6,107614,155869,1942.306041,2615.306041,1400000US48113000704,"Census Tract 7.04, Dallas County, Texas"
2146,1477,84.3,15.7,80878,124788,1316.547304,1748.547304,1400000US48113000705,"Census Tract 7.05, Dallas County, Texas"
1602,1445,91.2,8.8,85721,112936,982.8093108,1550.809311,1400000US48113000706,"Census Tract 7.06, Dallas County, Texas"
3685,1802,66.8,33.2,67568,86621,2260.70681,3559.70681,1400000US48113000801,"Census Tract 8.01, Dallas County, Texas"
3565,2045,62.5,37.5,70691,84002,2187.088135,3355.088135,1400000US48113000802,"Census Tract 8.02, Dallas County, Texas"
2659,1638,91.7,8.2,90096,122595,1631.267139,1996.267139,1400000US48113000901,"Census Tract 9.01, Dallas County, Texas"
2243,1497,72.2,27.8,56765,89568,1376.055733,2182.055733,1400000US48113000902,"Census Tract 9.02, Dallas County, Texas"
1300,843,93.4,6.5,136000,170732,797.5356455,1213.535645,1400000US48113001001,"Census Tract 10.01, Dallas County, Texas"
2213,1086,82.1,17.9,115664,161959,1357.651064,2144.651064,1400000US48113001002,"Census Tract 10.02, Dallas County, Texas"
3882,2105,84,16,115639,156628,2381.564135,3388.564135,1400000US48113001101,"Census Tract 11.01, Dallas County, Texas"
2824,1351,88,12,136932,176344,1732.492818,2510.492818,1400000US48113001102,"Census Tract 11.02, Dallas County, Texas"
4020,2220,69.8,30.2,62453,95758,2466.225611,3667.225611,1400000US48113001202,"Census Tract 12.02, Dallas County, Texas"
1427,517,56.3,43.8,87188,130096,875.4487431,1440.448743,1400000US48113001203,"Census Tract 12.03, Dallas County, Texas"
2641,842,30.9,69.1,49583,56548,1620.224338,3137.224338,1400000US48113001204,"Census Tract 12.04, Dallas County, Texas"
2906,1697,80.8,19.2,62736,91328,1782.798912,2937.798912,1400000US48113001301,"Census Tract 13.01, Dallas County, Texas"
2624,1531,73.8,26.3,62222,83486,1609.795026,2718.795026,1400000US48113001302,"Census Tract 13.02, Dallas County, Texas"
3843,1982,54.5,45.5,50558,80378,2357.638066,3938.638066,1400000US48113001400,"Census Tract 14, Dallas County, Texas"
3424,1510,43.9,56.1,45450,53197,2100.586192,3683.586192,1400000US48113001502,"Census Tract 15.02, Dallas County, Texas"
2068,1557,45.6,54.4,31205,44919,1268.695165,2098.695165,1400000US48113001503,"Census Tract 15.03, Dallas County, Texas"
2780,1620,58.1,42,57958,64718,1705.499303,2724.499303,1400000US48113001504,"Census Tract 15.04, Dallas County, Texas"
2001,1380,86.3,13.8,34762,53412,1227.591405,2220.591405,1400000US48113001601,"Census Tract 16.01, Dallas County, Texas"
2577,1661,93.9,6,115350,117691,1580.961045,2154.961045,1400000US48113001602,"Census Tract 16.02, Dallas County, Texas"
3631,2517,91.6,8.4,110505,137287,2227.578407,2901.578407,1400000US48113001703,"Census Tract 17.03, Dallas County, Texas"
2536,2078,90,10,103835,187052,1555.807998,2048.807998,1400000US48113001705,"Census Tract 17.05, Dallas County, Texas"
2506,1884,90.6,9.3,64676,85180,1537.403329,2076.403329,1400000US48113001801,"Census Tract 18.01, Dallas County, Texas"
3059,2394,90.8,9.1,91740,114024,1876.662723,2265.662723,1400000US48113001802,"Census Tract 18.02, Dallas County, Texas"
3683,2821,93.8,6.2,115503,167992,2259.479832,2757.479832,1400000US48113001901,"Census Tract 19.01, Dallas County, Texas"
4492,3326,92.6,7.4,95530,116689,2755.7924,3583.7924,1400000US48113001902,"Census Tract 19.02, Dallas County, Texas"
2597,1649,78.1,21.8,66250,77847,1593.230824,2412.230824,1400000US48113002001,"Census Tract 20.01, Dallas County, Texas"
3586,1322,38.1,61.9,31724,51793,2199.971404,4317.971404,1400000US48113002002,"Census Tract 20.02, Dallas County, Texas"
2659,2104,86.2,13.8,82064,135999,1631.267139,2140.267139,1400000US48113002100,"Census Tract 21, Dallas County, Texas"
2731,1964,82.3,17.8,68605,88255,1675.438344,2541.438344,1400000US48113002200,"Census Tract 22, Dallas County, Texas"
2741,1202,38.8,61.2,48750,65187,1681.573234,2999.573234,1400000US48113002400,"Census Tract 24, Dallas County, Texas"
6281,2050,27.7,72.3,46563,58846,3853.324145,7458.324145,1400000US48113002500,"Census Tract 25, Dallas County, Texas"
5901,2339,32.6,67.3,34567,41806,3620.198341,7165.198341,1400000US48113002703,"Census Tract 27.03, Dallas County, Texas"
1372,1076,83.7,16.4,99659,112845,841.7068504,1208.70685,1400000US48113003102,"Census Tract 31.02, Dallas County, Texas"
2440,2061,79,21,75884,89758,1496.913058,1866.913058,1400000US48113003103,"Census Tract 31.03, Dallas County, Texas"
3098,1436,39.5,60.5,31736,57912,1900.588792,3705.588792,1400000US48113003700,"Census Tract 37, Dallas County, Texas"
4060,1931,69.4,30.7,69398,134113,2490.76517,4254.76517,1400000US48113004201,"Census Tract 42.01, Dallas County, Texas"
1984,929,75.8,24.2,69961,114768,1217.162093,1996.162093,1400000US48113004202,"Census Tract 42.02, Dallas County, Texas"
3625,2156,64.6,35.5,57036,76648,2223.897473,3355.897473,1400000US48113004300,"Census Tract 43, Dallas County, Texas"
3906,1766,80.2,19.8,128750,176781,2396.28787,3962.28787,1400000US48113004400,"Census Tract 44, Dallas County, Texas"
6101,2039,43.4,56.6,56791,82198,3742.896133,7003.896133,1400000US48113004500,"Census Tract 45, Dallas County, Texas"
2089,1074,78,22,68828,104054,1281.578433,2277.578433,1400000US48113004600,"Census Tract 46, Dallas County, Texas"
2935,995,32.5,67.5,51490,66075,1800.590092,3309.590092,1400000US48113004700,"Census Tract 47, Dallas County, Texas"
2583,836,20.7,79.3,46087,53623,1584.641979,2803.641979,1400000US48113004800,"Census Tract 48, Dallas County, Texas"
3560,1256,39.4,60.7,44507,51115,2184.020691,3857.020691,1400000US48113005000,"Census Tract 50, Dallas County, Texas"
2928,850,34.4,65.7,53362,64953,1796.295669,3614.295669,1400000US48113005100,"Census Tract 51, Dallas County, Texas"
5098,1550,45.6,54.4,82353,88126,3127.566708,5743.566708,1400000US48113005200,"Census Tract 52, Dallas County, Texas"
7066,2320,38.6,61.4,46473,54113,4334.912978,8257.912978,1400000US48113005300,"Census Tract 53, Dallas County, Texas"
6140,1966,45.6,54.4,41202,72952,3766.822202,7656.822202,1400000US48113005400,"Census Tract 54, Dallas County, Texas"
4615,1649,52.5,47.5,51591,51853,2831.251541,5624.251541,1400000US48113005500,"Census Tract 55, Dallas County, Texas"
7834,2013,23.1,76.8,48329,49986,4806.072497,9958.072497,1400000US48113005600,"Census Tract 56, Dallas County, Texas"
5163,2123,49.5,50.5,32143,38698,3167.44349,6424.44349,1400000US48113005700,"Census Tract 57, Dallas County, Texas"
5669,2075,36.2,63.8,35421,48678,3477.868903,7241.868903,1400000US48113005901,"Census Tract 59.01, Dallas County, Texas"
5048,1761,38,62,32500,41121,3096.89226,6542.89226,1400000US48113005902,"Census Tract 59.02, Dallas County, Texas"
4452,1257,32.7,67.3,49411,55453,2731.252841,5521.252841,1400000US48113006001,"Census Tract 60.01, Dallas County, Texas"
6072,2434,44.9,55.2,29024,36331,3725.104953,7455.104953,1400000US48113006002,"Census Tract 60.02, Dallas County, Texas"
4808,1688,45.8,54.2,41667,58552,2949.65491,5965.65491,1400000US48113006100,"Census Tract 61, Dallas County, Texas"
6783,2401,44.8,55.2,43304,61080,4161.295602,8078.295602,1400000US48113006200,"Census Tract 62, Dallas County, Texas"
